data,product_id,nome,preco,n_ofertas,item_id,seller_id,frete_gratis,full,permalink
2026-07-13,MLB73196820,Saída De Praia Vestido Feminino Cruzado Elegância Conforto Cor Branco Tamanho M,89.82,1,MLB4769874967,287930877,True,False,https://www.mercadolivre.com.br/p/MLB73196820
2026-07-13,MLB72750152,Saída De Praia Vestido Feminino Cruzado Elegância Conforto Cor Branco Tamanho Gg,89.82,1,MLB6912852158,287930877,True,False,https://www.mercadolivre.com.br/p/MLB72750152
2026-07-13,MLB73173211,Saída De Praia Vestido Feminino Cruzado Elegância Conforto Cor Branco Tamanho G,89.82,1,MLB6952071528,287930877,True,False,https://www.mercadolivre.com.br/p/MLB73173211
2026-07-13,MLB73173629,Saída De Praia Vestido Feminino Cruzado Elegância Conforto Cor Branco Tamanho P,89.82,1,MLB6952066876,287930877,True,False,https://www.mercadolivre.com.br/p/MLB73173629
2026-07-13,MLB75170377,Molde De Blusa Feminina Raglan Impresso P/m/g/gg/xg,129.9,1,MLB4866968891,84320815,True,False,https://www.mercadolivre.com.br/p/MLB75170377
2026-07-13,MLB51873109,Kit 3 Body Regata Feminino Blusa Feminina Atoalhado Verão Básico Canelado Anarruga De Algodão Bory Chic,70.9,1,MLB4139442171,1572366125,True,False,https://www.mercadolivre.com.br/p/MLB51873109
2026-07-13,MLB74011420,Molde Calça Legging Feminina Digital Pp-p-m-g-gg,88.9,1,MLB4795061481,84320815,True,False,https://www.mercadolivre.com.br/p/MLB74011420
2026-07-13,MLB74233210,Molde Calça Legging Feminina Com Bolso Impresso Pp/p/m/g/gg,129.9,1,MLB4799696639,84320815,True,False,https://www.mercadolivre.com.br/p/MLB74233210
2026-07-13,MLB75171140,Molde Calça Legging Feminina Com Bolso Digital Pp/p/m/g/gg,88.9,1,MLB7127526654,84320815,True,False,https://www.mercadolivre.com.br/p/MLB75171140
2026-07-13,MLB69625531,Calça Legging Feminina Ausare de Poliamida com Compressão UV50 Para Academia,222.41,1,MLB4679710557,161682840,True,True,https://www.mercadolivre.com.br/p/MLB69625531
2026-07-13,MLB69276350,Calça Legging Feminina Ausare de Compressão Média com UV50+ e Cós Alto para Academia,225.98,1,MLB4663936327,161682840,True,True,https://www.mercadolivre.com.br/p/MLB69276350
2026-07-13,MLB69560558,Calça Legging Feminina Ausare Fake Jeans Cós Alto com Toque Gelado e Proteção UV50+,260.0,1,MLB4676470065,161682840,True,True,https://www.mercadolivre.com.br/p/MLB69560558
2026-07-13,MLB69625533,Calça Legging Feminina Ausare Cirrê para Academia e Treino com Cós Alto e Modeladora,222.41,1,MLB4679712721,161682840,True,True,https://www.mercadolivre.com.br/p/MLB69625533
2026-07-13,MLB69739990,"Calça Legging Feminina Ausare Fake Jeans Cós Alto, Com Proteção UV50+ e Toque Gelado",217.05,1,MLB6787355138,161682840,True,True,https://www.mercadolivre.com.br/p/MLB69739990
2026-07-13,MLB73210386,Kit Calça Legging Customizada Estilosa Proteção Uv Feminina Cor Preto,299.99,1,MLB4769598575,1168694097,True,False,https://www.mercadolivre.com.br/p/MLB73210386
2026-07-13,MLB69276346,"Calça Legging Fitness Feminina Ausare com Proteção UV 50+ para Academia, Yoga e Pilates",225.98,1,MLB4663949715,161682840,True,True,https://www.mercadolivre.com.br/p/MLB69276346
2026-07-13,MLB67745838,Saída Praia Tule Kimono Amarração Short Feminino Verão Laranja M,97.99,1,MLB6596282078,148499908,True,False,https://www.mercadolivre.com.br/p/MLB67745838
2026-07-13,MLB67606920,Saída Praia Tule Kimono Amarração Short Feminino Verão Preto M,97.99,1,MLB6572519148,148499908,True,False,https://www.mercadolivre.com.br/p/MLB67606920
